tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
0 days 00:04:18,2020-12-01 09:14:27.419,2020-12-01 09:18:45.782,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,46190,Subscriber,1984,Female
0 days 00:06:33,2020-12-01 09:15:10.907,2020-12-01 09:21:44.857,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3195,Sip Ave,40.73089709786179,-74.06391263008118,42147,Subscriber,1996,Male
0 days 00:24:01,2020-12-01 09:21:25.370,2020-12-01 09:45:27.271,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42494,Customer,1969,Unknown
0 days 00:08:08,2020-12-01 09:22:18.722,2020-12-01 09:30:27.153,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44664,Subscriber,1991,Male
0 days 00:05:46,2020-12-01 09:22:49.688,2020-12-01 09:28:35.740,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.046304543,46473,Subscriber,1991,Female
0 days 00:41:03,2020-12-01 09:24:19.278,2020-12-01 10:05:22.958,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42195,Customer,1969,Unknown
0 days 00:02:13,2020-12-01 09:27:35.945,2020-12-01 09:29:49.376,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,48910,Subscriber,1992,Male
0 days 00:03:13,2020-12-01 09:31:50.684,2020-12-01 09:35:03.708,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,31659,Subscriber,1987,Female
0 days 00:06:50,2020-12-01 09:33:20.565,2020-12-01 09:40:10.586,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,38449,Customer,1969,Unknown
0 days 00:07:03,2020-12-01 09:35:58.453,2020-12-01 09:43:02.213,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,45256,Subscriber,1977,Female
0 days 00:14:09,2020-12-01 09:36:39.947,2020-12-01 09:50:49.016,3210,Pershing Field,40.742677141,-74.051788633,3679,Bergen Ave,40.722103786686034,-74.07145500183105,35285,Subscriber,1975,Male
0 days 00:04:31,2020-12-01 09:39:43.434,2020-12-01 09:44:15.199,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,26719,Subscriber,1960,Male
0 days 00:09:34,2020-12-01 09:45:33.493,2020-12-01 09:55:08.040,3203,Hamilton Park,40.727595966,-74.044247311,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,18754,Subscriber,1964,Male
0 days 00:09:54,2020-12-01 09:46:02.129,2020-12-01 09:55:56.995,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.7287448,-74.0321082,42494,Customer,1969,Unknown
0 days 00:03:21,2020-12-01 09:47:39.862,2020-12-01 09:51:01.186,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42219,Subscriber,1994,Male
0 days 00:03:24,2020-12-01 09:49:16.666,2020-12-01 09:52:41.397,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,44937,Subscriber,1991,Male
0 days 00:09:56,2020-12-01 09:50:16.634,2020-12-01 10:00:13.114,3191,Union St,40.7182113,-74.0836394,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42422,Subscriber,1988,Male
0 days 00:07:26,2020-12-01 09:51:09.733,2020-12-01 09:58:35.973,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,46382,Subscriber,1989,Female
0 days 00:05:34,2020-12-01 09:54:51.978,2020-12-01 10:00:26.928,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,40637,Subscriber,1961,Male
0 days 00:44:17,2020-12-01 09:55:19.859,2020-12-01 10:39:37.604,3267,Morris Canal,40.7124188237569,-74.03852552175522,3185,City Hall,40.7177325,-74.043845,44555,Subscriber,1977,Male
0 days 00:03:04,2020-12-01 09:57:19.977,2020-12-01 10:00:24.497,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,40975,Subscriber,1987,Female
0 days 00:03:32,2020-12-01 09:58:15.966,2020-12-01 10:01:48.207,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3201,Dey St,40.737711,-74.066921,42542,Subscriber,1976,Male
0 days 00:04:48,2020-12-01 09:58:40.268,2020-12-01 10:03:28.343,3212,Christ Hospital,40.734785818,-74.050443636,3640,Journal Square,40.73367,-74.0625,43090,Subscriber,1963,Female
0 days 00:04:11,2020-12-01 09:59:10.440,2020-12-01 10:03:22.248,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,45543,Subscriber,1967,Female
0 days 00:16:16,2020-12-01 10:04:42.112,2020-12-01 10:20:58.423,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.7287448,-74.0321082,48929,Subscriber,1973,Male
0 days 00:05:12,2020-12-01 10:06:17.891,2020-12-01 10:11:29.898,3280,Astor Place,40.71928220070702,-74.07126188278198,3193,Lincoln Park,40.7246050998869,-74.07840594649315,46340,Subscriber,1960,Male
0 days 00:44:08,2020-12-01 10:09:56.562,2020-12-01 10:54:05.360,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,47252,Customer,1969,Unknown
0 days 00:05:49,2020-12-01 10:11:03.598,2020-12-01 10:16:53.517,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,48932,Subscriber,1977,Male
0 days 00:42:54,2020-12-01 10:11:11.321,2020-12-01 10:54:05.933,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,26989,Customer,1969,Unknown
0 days 00:02:41,2020-12-01 10:12:38.823,2020-12-01 10:15:20.257,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42150,Subscriber,1991,Female
0 days 00:22:04,2020-12-01 10:12:49.387,2020-12-01 10:34:53.936,3638,Washington St,40.7242941,-74.0354826,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,46529,Subscriber,1987,Male
0 days 00:01:43,2020-12-01 10:15:32.695,2020-12-01 10:17:15.781,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,18401,Subscriber,1963,Male
0 days 00:07:16,2020-12-01 10:15:39.242,2020-12-01 10:22:55.262,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.046304543,42323,Subscriber,1975,Female
0 days 00:20:31,2020-12-01 10:19:56.769,2020-12-01 10:40:28.497,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42494,Subscriber,1981,Male
0 days 00:16:08,2020-12-01 10:25:48.595,2020-12-01 10:41:56.843,3194,McGinley Square,40.7253399253558,-74.06762212514877,3203,Hamilton Park,40.727595966,-74.044247311,42206,Subscriber,1959,Male
0 days 00:03:39,2020-12-01 10:31:31.696,2020-12-01 10:35:11.111,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.7127742,-74.0364857,42150,Subscriber,1991,Female
0 days 00:02:41,2020-12-01 10:35:08.238,2020-12-01 10:37:49.243,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42411,Subscriber,1992,Male
0 days 00:03:44,2020-12-01 10:35:24.311,2020-12-01 10:39:08.454,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.7211236,-74.03805095,46473,Subscriber,1991,Female
0 days 00:03:09,2020-12-01 10:35:43.515,2020-12-01 10:38:52.626,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,45341,Subscriber,1995,Male
0 days 00:04:21,2020-12-01 10:37:20.553,2020-12-01 10:41:41.792,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,38460,Subscriber,1989,Male
0 days 00:19:31,2020-12-01 10:38:25.897,2020-12-01 10:57:57.454,3195,Sip Ave,40.73089709786179,-74.06391263008118,3195,Sip Ave,40.73089709786179,-74.06391263008118,42147,Subscriber,1986,Male
0 days 00:15:26,2020-12-01 10:39:02.290,2020-12-01 10:54:28.979,3199,Newport Pkwy,40.7287448,-74.0321082,3206,Hilltop,40.7311689,-74.0575736,48929,Subscriber,1973,Male
0 days 00:04:24,2020-12-01 10:40:43.318,2020-12-01 10:45:07.678,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44385,Subscriber,1970,Male
0 days 00:14:36,2020-12-01 10:40:53.294,2020-12-01 10:55:29.974,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3210,Pershing Field,40.742677141,-74.051788633,48740,Subscriber,1975,Male
0 days 00:28:17,2020-12-01 10:42:34.317,2020-12-01 11:10:51.528,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,42206,Subscriber,1959,Male
0 days 00:05:21,2020-12-01 10:43:17.800,2020-12-01 10:48:39.260,3195,Sip Ave,40.73089709786179,-74.06391263008118,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,48742,Subscriber,1989,Female
0 days 00:01:19,2020-12-01 10:44:36.411,2020-12-01 10:45:56.398,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,19720,Subscriber,1996,Male
0 days 00:43:07,2020-12-01 10:47:44.097,2020-12-01 11:30:51.328,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,39283,Subscriber,1971,Female
0 days 00:02:54,2020-12-01 10:48:16.560,2020-12-01 10:51:11.158,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.046304543,44229,Subscriber,1973,Male
0 days 00:08:38,2020-12-01 10:49:53.244,2020-12-01 10:58:31.650,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,40975,Subscriber,1994,Male
0 days 00:04:45,2020-12-01 10:50:21.024,2020-12-01 10:55:06.155,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42308,Subscriber,1987,Male
0 days 00:04:08,2020-12-01 10:50:37.840,2020-12-01 10:54:46.581,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44385,Subscriber,1970,Male
0 days 00:09:15,2020-12-01 10:51:47.662,2020-12-01 11:01:03.492,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3195,Sip Ave,40.73089709786179,-74.06391263008118,46529,Subscriber,1992,Male
0 days 00:07:19,2020-12-01 10:55:12.296,2020-12-01 11:02:31.785,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,44388,Subscriber,1995,Male
0 days 00:34:11,2020-12-01 10:55:29.687,2020-12-01 11:29:40.789,3481,York St,40.71649,-74.04105,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42361,Customer,1969,Unknown
0 days 00:05:11,2020-12-01 10:56:39.107,2020-12-01 11:01:50.903,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.7287448,-74.0321082,30630,Subscriber,1980,Male
0 days 00:01:34,2020-12-01 10:56:52.094,2020-12-01 10:58:26.308,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,45278,Subscriber,1996,Male
0 days 00:03:05,2020-12-01 10:59:39.299,2020-12-01 11:02:44.744,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33911,Subscriber,1996,Male
0 days 00:07:48,2020-12-01 11:02:12.381,2020-12-01 11:10:01.235,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3638,Washington St,40.7242941,-74.0354826,46382,Subscriber,1989,Female
0 days 00:07:26,2020-12-01 11:02:39.579,2020-12-01 11:10:06.129,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,42625,Subscriber,1982,Female
0 days 00:02:59,2020-12-01 11:03:32.717,2020-12-01 11:06:31.945,3640,Journal Square,40.73367,-74.0625,3206,Hilltop,40.7311689,-74.0575736,43090,Subscriber,1981,Male
0 days 00:07:05,2020-12-01 11:06:10.920,2020-12-01 11:13:16.145,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,41811,Subscriber,1953,Female
0 days 00:03:47,2020-12-01 11:06:27.018,2020-12-01 11:10:14.886,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,42438,Customer,1969,Unknown
0 days 00:14:37,2020-12-01 11:07:47.688,2020-12-01 11:22:24.971,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3199,Newport Pkwy,40.7287448,-74.0321082,47108,Subscriber,1983,Female
0 days 00:08:16,2020-12-01 11:09:12.566,2020-12-01 11:17:28.894,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,44424,Subscriber,1990,Female
0 days 00:21:50,2020-12-01 11:11:20.813,2020-12-01 11:33:11.723,3203,Hamilton Park,40.727595966,-74.044247311,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,42206,Subscriber,1959,Male
0 days 00:10:01,2020-12-01 11:13:08.600,2020-12-01 11:23:10.302,3212,Christ Hospital,40.734785818,-74.050443636,3211,Newark Ave,40.72152515,-74.046304543,42037,Subscriber,1981,Female
0 days 00:08:00,2020-12-01 11:17:47.677,2020-12-01 11:25:48.434,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,44380,Customer,1990,Female
0 days 00:33:00,2020-12-01 11:18:10.588,2020-12-01 11:51:11.121,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,18754,Subscriber,1963,Male
0 days 00:28:59,2020-12-01 11:19:41.774,2020-12-01 11:48:41.217,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3203,Hamilton Park,40.727595966,-74.044247311,28012,Subscriber,1964,Male
0 days 00:32:05,2020-12-01 11:20:16.053,2020-12-01 11:52:21.714,3194,McGinley Square,40.7253399253558,-74.06762212514877,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44425,Customer,1969,Unknown
0 days 00:32:02,2020-12-01 11:20:21.305,2020-12-01 11:52:23.339,3194,McGinley Square,40.7253399253558,-74.06762212514877,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45822,Customer,1969,Unknown
0 days 00:09:27,2020-12-01 11:28:02.917,2020-12-01 11:37:30.173,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33911,Subscriber,1993,Male
0 days 00:04:55,2020-12-01 11:33:59.620,2020-12-01 11:38:55.297,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46929,Subscriber,1968,Female
0 days 00:04:37,2020-12-01 11:33:59.904,2020-12-01 11:38:37.495,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42582,Subscriber,2000,Male
0 days 00:02:19,2020-12-01 11:46:17.927,2020-12-01 11:48:37.719,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42014,Subscriber,1975,Male
0 days 00:16:08,2020-12-01 11:47:22.347,2020-12-01 12:03:30.493,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,48910,Subscriber,1978,Male
0 days 00:09:42,2020-12-01 11:50:45.682,2020-12-01 12:00:27.937,3280,Astor Place,40.71928220070702,-74.07126188278198,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42232,Subscriber,1993,Male
0 days 00:10:29,2020-12-01 11:53:27.405,2020-12-01 12:03:56.555,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3203,Hamilton Park,40.727595966,-74.044247311,44235,Customer,1969,Unknown
0 days 00:02:52,2020-12-01 11:54:22.356,2020-12-01 11:57:15.169,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,46290,Subscriber,1975,Male
0 days 00:07:24,2020-12-01 11:55:10.567,2020-12-01 12:02:34.787,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,40318,Subscriber,1962,Female
0 days 00:14:18,2020-12-01 11:55:41.971,2020-12-01 12:10:00.812,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,42590,Subscriber,1985,Male
0 days 00:05:11,2020-12-01 11:55:53.221,2020-12-01 12:01:05.220,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.73089709786179,-74.06391263008118,45355,Subscriber,1968,Male
0 days 00:44:11,2020-12-01 11:57:29.593,2020-12-01 12:41:40.804,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45822,Customer,1969,Unknown
0 days 00:43:50,2020-12-01 11:57:53.305,2020-12-01 12:41:43.624,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44425,Customer,1969,Unknown
0 days 00:03:36,2020-12-01 12:03:16.285,2020-12-01 12:06:53.177,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,46929,Subscriber,1970,Male
0 days 00:05:19,2020-12-01 12:03:44.666,2020-12-01 12:09:03.939,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.047726625,35139,Subscriber,1970,Male
0 days 00:11:02,2020-12-01 12:07:23.825,2020-12-01 12:18:26.610,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3199,Newport Pkwy,40.7287448,-74.0321082,42140,Subscriber,1991,Female
0 days 00:26:42,2020-12-01 12:09:35.818,2020-12-01 12:36:17.830,3213,Van Vorst Park,40.71848892,-74.047726625,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48739,Subscriber,1970,Male
0 days 00:13:10,2020-12-01 12:10:39.025,2020-12-01 12:23:49.921,3194,McGinley Square,40.7253399253558,-74.06762212514877,3194,McGinley Square,40.7253399253558,-74.06762212514877,42496,Customer,1998,Male
0 days 00:03:04,2020-12-01 12:13:22.365,2020-12-01 12:16:27.069,3209,Brunswick St,40.7241765,-74.0506564,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,40637,Subscriber,1975,Male
0 days 00:21:15,2020-12-01 12:13:23.891,2020-12-01 12:34:39.774,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,25968,Subscriber,1958,Male
0 days 00:06:15,2020-12-01 12:14:31.663,2020-12-01 12:20:47.460,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3195,Sip Ave,40.73089709786179,-74.06391263008118,44685,Subscriber,1999,Male
0 days 00:17:25,2020-12-01 12:15:41.355,2020-12-01 12:33:07.240,3192,Liberty Light Rail,40.7112423,-74.0557013,3694,Jackson Square,40.71113,-74.0789,28801,Subscriber,1988,Male
0 days 00:03:53,2020-12-01 12:17:58.719,2020-12-01 12:21:51.863,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958611647166,-74.04311746358871,40885,Subscriber,1988,Male
0 days 00:15:34,2020-12-01 12:21:37.981,2020-12-01 12:37:12.444,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3279,Dixon Mills,40.721630142638354,-74.04996782541275,44415,Subscriber,1968,Male
0 days 00:17:53,2020-12-01 12:24:02.169,2020-12-01 12:41:55.948,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,44703,Subscriber,1993,Male
0 days 00:37:42,2020-12-01 12:27:26.248,2020-12-01 13:05:09.077,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,41696,Subscriber,1991,Female
0 days 00:03:57,2020-12-01 12:27:54.356,2020-12-01 12:31:51.430,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42209,Customer,1969,Unknown
0 days 00:09:44,2020-12-01 12:30:09.313,2020-12-01 12:39:53.945,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44212,Customer,1992,Female
0 days 00:08:58,2020-12-01 12:30:38.094,2020-12-01 12:39:36.951,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42155,Subscriber,1989,Female
0 days 00:04:18,2020-12-01 12:31:38.346,2020-12-01 12:35:56.827,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3639,Harborside,40.7192517,-74.034234,44387,Subscriber,1988,Male
0 days 00:07:31,2020-12-01 12:31:47.854,2020-12-01 12:39:19.398,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3195,Sip Ave,40.73089709786179,-74.06391263008118,42206,Subscriber,1966,Male
0 days 00:06:26,2020-12-01 12:36:42.790,2020-12-01 12:43:09.222,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42371,Subscriber,1956,Female
0 days 00:12:37,2020-12-01 12:40:15.404,2020-12-01 12:52:52.554,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,40475,Subscriber,1980,Male
0 days 00:08:04,2020-12-01 12:41:16.550,2020-12-01 12:49:20.614,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46290,Subscriber,1982,Male
0 days 00:04:34,2020-12-01 12:43:27.562,2020-12-01 12:48:01.782,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,47054,Subscriber,1991,Male
0 days 00:41:20,2020-12-01 12:43:33.548,2020-12-01 13:24:53.965,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44415,Subscriber,1968,Male
0 days 00:02:41,2020-12-01 12:44:05.772,2020-12-01 12:46:47.759,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.047726625,40549,Subscriber,1993,Female
0 days 00:04:02,2020-12-01 12:48:00.708,2020-12-01 12:52:03.455,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,42825,Subscriber,1990,Male
0 days 00:03:18,2020-12-01 12:49:33.747,2020-12-01 12:52:52.082,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595966,-74.044247311,44392,Subscriber,1980,Male
0 days 00:34:58,2020-12-01 12:52:29.437,2020-12-01 13:27:27.675,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,44225,Subscriber,1970,Male
0 days 00:03:38,2020-12-01 12:52:33.494,2020-12-01 12:56:11.591,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3275,Columbus Drive,40.71835519823214,-74.03891444206238,45683,Subscriber,1985,Female
0 days 00:11:08,2020-12-01 12:54:06.659,2020-12-01 13:05:15.586,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.727595966,-74.044247311,42596,Subscriber,1976,Male
0 days 00:12:59,2020-12-01 12:55:04.985,2020-12-01 13:08:04.668,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29420,Customer,1969,Unknown
0 days 00:07:49,2020-12-01 12:59:48.546,2020-12-01 13:07:38.236,3206,Hilltop,40.7311689,-74.0575736,3273,Manila & 1st,40.72165072487999,-74.04288411140442,40907,Subscriber,1993,Male
